word,event,period,sentence,timestamp
follower,social-media,after,"“It’s a bit more complicated with this,” he said of the more recent incident, “because they’re a full, if you like, national army unit.” Read the full story What we learned A third of US museums have lost government funding since Trump took office More than 150 Tate staff members will strike over pay this month An image of a burn survivor has won the Taylor Wessing photo portrait prize Harlem’s rehoused Studio Museum is a new destination for Black art in New York Artist Luke Jerram is planting a living installation of 365 trees Japanese-American photojournalist Jun Fujita shot early 20th-century Chicago – and Al Capone A BBC film raises the possibility that JMW Turner may have been neurodivergent Artists and writers shared their advice on how to live life artfully Guerrilla mosaics are brightening cities from Southampton to Sarajevo Masterpiece of the week A Young Man Holding a Ring by Follower of Jan van Eyck, c1450 It never rains but it pours.",2025-11-14T12:00:40Z
follower,social-media,after,"He worked as a bus driver for the Caracas subway system on his return and quickly became a union leader, like his father before him, and an enthusiastic follower of Chávez.",2026-01-03T16:12:55Z
follower,social-media,after,"Despite Kast’s clear praise and references to Trump, the US president has not expressed support for his Chilean follower, unlike in other Latin American elections this year – including Argentina and Honduras, where analysts and local politicians criticised Trump for outright interference.",2025-12-14T10:00:03Z
follower,social-media,after,Would you say you’re a rule follower or a riffer?,2025-06-10T15:00:01Z
follower,social-media,after,"But if you’re a long-time follower who’s ready to take to the sky, the best place to start is somewhere familiar, then whack on a twist, because even the recipes you thought were canonical often started with a riff.",2025-06-10T15:00:01Z
follower,social-media,after,"I doubt I’m saying anything that will shock or concern you here, but it should be articulated: this meeting was an epic photo op for a couple of bros perhaps looking to grow their follower count.",2025-11-22T21:22:43Z
follower,social-media,after,But this is not just about follower counts.,2026-01-31T08:00:52Z
follower,social-media,after,"In the entire history of the movement, only one follower – the QAnon shaman – has ever had true style.",2026-01-27T13:43:07Z
follower,social-media,after,"She was famed for endorsing the idea of violence or the death penalty against her opponents, once telling a follower who asked if they could hang the former president, Barack Obama, that the “stage is being set”.",2025-11-22T03:02:03Z
follower,social-media,after,"A proud follower of Trump and a sworn enemy of Cuba’s communist regime, he caused a sensation when he began to use his powers to target local companies doing business with Cuba: those sending food parcels, organising travel, recharging phones or arranging elderly care on the island.",2026-02-06T10:00:04Z
follower,social-media,after,"“A trusted presenter plays our song and says our name on national radio for the first time,” states the letter, organised by Stephen McAll of the band Constant Follower.",2025-12-17T06:00:27Z
follower,social-media,after,"Richard Sullivan, professor of cancer and global health at King’s College London, and Lewis Husain, a research fellow at the Institute of Development Studies, wrote earlier this year that China, once seen as a follower, is now emerging as a global leader in cutting-edge biopharmaceutical treatments, reshaping the competitive landscape.",2025-09-15T17:45:39Z
follower,social-media,after,"We’re made to feel good or bad by likes, reposts, comments or follower-counts, but our phone issues these precious rewards unpredictably, just as a slot machine does – and just as Fogg described.",2026-01-31T06:00:56Z
follower,social-media,after,"Meanwhile, liberals were still focusing on old media platforms such as newspapers and broadcast debates, as well as follower-focused platforms such as Bluesky.",2026-02-01T08:00:21Z
follower,social-media,after,"Jack, 27, has been a follower of the red-pill lifestyle since the pandemic.",2025-11-17T23:00:17Z
follower,social-media,after,"I love what it stands for, I’ve always been a strong follower of history and if you go back to ’48 I met Jack Hobbs there.” Zak Crawley and Jacob Bethell have followed Ben Duckett back into the pavilion during our conversation.",2026-01-06T13:00:14Z
follower,social-media,after,Prosecutors say Mohammad A became a follower of Islamic State ideology at the latest in April 2024 and sent a text to one of the plot conspirators in Austria containing a loyalty oath to the group.,2025-07-14T15:15:57Z
follower,social-media,after,"More than 1,000 heath fritillary butterflies, nicknamed the woodman’s follower, have been seen at sites on the National Trust’s Holnicote Estate on Exmoor and nearby land, a significant rise from about 600 at the same time last year.",2025-06-25T04:00:34Z
follower,social-media,after,"Be that as it may, there’s much to like here, a real grassroots success story that can cheer up even the grumpiest follower of the game.",2025-09-05T11:50:24Z
