word,event,register,period,sentence,timestamp
binge,streaming,formal,before,"It's difficult to decide which is more troubling: the idea that the Obama administration may have gone on a limousine-purchasing binge, or the idea that officials may be incapable of telling a limousine from a shuttle bus.",2012-06-18T18:24:57Z
binge,streaming,formal,before,"Much to the chagrin of binge dieters everywhere, it turns out that Michael Phelps' ""garbage disposal"" routine of eating 12,000 calories a day is nothing more than a myth.",2012-07-26T19:32:00Z
binge,streaming,formal,before,They have a major binge of cocaine over the weekend and three or four diazepam to get to sleep on Sunday night.,2012-03-15T12:50:53Z
binge,streaming,formal,before,"But while there's Christmas to celebrate, shoppers across the country this weekend are set to spend more than £2.5bn on a final binge ahead of an austere new year that promises costly increases in taxes, prices and household bills.",2010-12-12T00:08:02Z
binge,streaming,formal,before,"It is untrue to surmise, as the Telegraph did, that poor people just had a rush of blood to the head and wilfully engaged in an ""unsustainable debt binge"".",2012-05-16T19:30:02Z
binge,streaming,formal,before,A surge – you might call it an unsustainable salary binge – in riches at the top.,2012-05-16T19:30:02Z
binge,streaming,formal,before,"They are fake drinking, Meanwhile, the likes of me sit there with our tragic white wine-cum-Highland Spring concoctions, as if to say: ""I'm too old to binge drink, but I'm giving it my best shot."" It might not be pretty, but it's honest.",2012-12-16T00:06:00Z
binge,streaming,formal,before,"Fortunately, latecomers can binge on the whole thing via iPlayer's series catch-up service.",2012-05-18T23:05:00Z
binge,streaming,formal,before,"Delegates rejected proposals for two other public-health interventions: ""fat taxes"", to deter the consumption of unhealthy foods, and a ban on petrol stations being allowed to sell alcohol, to tackle drink-driving and binge-drinking.",2012-06-26T15:12:57Z
binge,streaming,formal,before,"""It is the historic function of Conservative governments over the last 100 years to be the household implements on the floor of the house, so effective at clearing up after the Labour binge has got out of control."" Drawing on the ""Ready Brek glow of happiness"" that triumphed over the gloomy predictions at the Olympics, he said Britain should remember what it is capable of.",2012-10-09T12:05:05Z
binge,streaming,formal,before,Because of the subject matter of these photographs – the ways in which young people choose to enjoy themselves to excess on a Saturday night – you could say that Cardiff After Dark is a visual essay about Britain's binge-drinking culture.,2012-09-29T23:03:02Z
binge,streaming,formal,before,"Having destroyed most of the universe in a drinking binge, he sets his son the task of repairing everything.",2012-06-01T09:44:46Z
binge,streaming,formal,before,"The president bet on a failed 'stimulus' spending binge that led to 41 months of unemployment above 8%,"" he said.",2012-07-06T20:28:00Z
binge,streaming,formal,before,"An infrastructure spending binge would destroy that credibility and force rates up, making it impossible to close the deficit and putting us into a Greek/Spanish debt cycle.",2012-08-20T20:00:05Z
binge,streaming,formal,before,"Hospital admissions linked to alcohol problems have reached a record high, prompting fresh concern about the harm being caused by binge drinking.",2011-12-09T19:24:07Z
binge,streaming,formal,before,"Andrew Lansley, the health secretary, said the fact that the figure had more than doubled in nine years, coupled with the latest annual increase, ""are disturbing evidence that, despite total consumption of alcohol not increasing recently we have serious problems with both binge drinking and long-term excessive alcohol abuse in a minority of people"".",2011-12-09T19:24:07Z
binge,streaming,formal,before,"Calling for Lansley to ""get a grip"" on the problem, Abbott added: ""All British families want for Christmas is some kind of indication that the government will at least try to get a grip on the tide of harm caused by binge-drinking seen in our high-streets and hospitals.""",2011-12-09T19:24:07Z
binge,streaming,formal,before,"So when it happens, they give up and go on a merry binge.",2012-12-28T16:15:00Z
binge,streaming,formal,before,"The pay-off for people is often simply a cold comfort that we are not alone in our suffering, allowing ""a human stress eater [to] better understand his own candy binge"" and making the bewildering behaviour of adolescents ""slightly more bearable"".",2012-06-30T23:05:10Z
binge,streaming,formal,before,"""It is the historic function of Conservative governments over the last 100 years to be the household implements on the floor of the house, so effective at clearing up after the Labour binge has got out of control."" Drawing on the ""Ready Brek glow of happiness"" that triumphed over the gloomy predictions at the Olympics, he said Britain should remember what it is capable of.",2012-10-09T19:56:00Z
binge,streaming,formal,before,"Proposing a 40p minimum price per unit of alcohol, May said she wanted to ""turn the tide"" of Britain's binge-drinking habits.",2012-03-25T00:07:54Z
binge,streaming,formal,before,The city gained unwelcome notoriety as a binge-drinking centre in 2010 after Today programme presenter John Humphrys said that he was shocked and horrified after witnessing a Saturday night there.,2012-03-25T00:07:54Z
binge,streaming,formal,before,"When this season started Sheikh Mansour's net spend on Manchester City had already soared to £650m, and we all wondered what kind of gratification he would want in return for such an outlandish binge.",2011-05-14T19:13:58Z
binge,streaming,formal,before,"""As well as the local drinkers, Ipswich attracts lots of young people for stag nights etc, so there is plenty of binge drinking with cheap booze.",2012-09-25T19:08:47Z
binge,streaming,formal,before,"Peter Reading Warwick • The political slogan I like (Letters, 1 March) was used by Timothy West as the self-made businessman running for parliament in the TV series Brass: ""Wage cuts – the only way to true prosperity!"" John Richards St Ives, Cornwall • The claim that ""binge"" comes from the name of a Belgian town (Letters, 28 February) is simply an invented etymology.",2012-03-01T21:00:05Z
